Codigo,Nome,CodCurto,PVPBase,PesoBrt,Marca,Familia,NomeXtra,GAMA,Familia,subfamilia,stock
375001367160,Arca Vertical Hisense FV105D4AW2,67160,"216,00","34,5",HISENSE,130,,GRANDES DOMÉSTICOS,CONGELADORES,VERTICAIS,sim
350076048128,Exaustor Chaminé Beko HCA 62640 W,48128,"289,00","18,799999",BEKO,115,Exaustor de Chaminé 60 cm | Inox / Preto | 740 m3/h | 1 Turbina,GRANDES DOMÉSTICOS,ENCASTRE - EXAUSTOR/EXTRATORES,EXAUST.DE CHAMINÉ,sim
375065060552,Ar Condicionado Hisense Multi (Unid.Ext.) AMW3-24U4SAD1,60552,"1 307,00",77,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
355013059007,Combinado Grundig GKN 17920 X,59007,"1 109,00",90,GRUNDIG,130,No Frost | 520 L / 450 L (326/124) | 3 gavetas | Classe A++ | 1915 x 700 x 680 mm ( A x L x P )| Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
355033059502,Maquina Louça Grundig GSF 41820 X,59502,"585,00","42,3",GRUNDIG,135,10 Talheres | Mini LCD | 8 Programas | Classe A++AA | Inox,GRANDES DOMÉSTICOS,MAQUINAS LAVAR LOUÇA,MLL DE 60 Cm,sim
350013046236,Combinado Beko RCHA 270K20 W,46236,"381,00",69,BEKO,130,Semi No Frost | 273 L (193/80) | 3 Gavetas | Classe A+ (304 Kwh/ano) | 1705 x 540 x 600 ( A x L x P ) | Branco,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,COMBINADOS NO FROST,sim
350033047625,Maq.Louça Beko DFN 39431 X,47625,"479,00",50,BEKO,135,14 Talheres | Aqua intensive | 9 Programas | Ever Clean filter  | Classe A+++AA,GRANDES DOMÉSTICOS,MAQUINAS LAVAR LOUÇA,MLL DE 60 Cm,sim
350032047181,Maquina Lavar Beko WMP 8744 XD,47181,"515,00",72,BEKO,135,1200 RPM Variável - 8 Kg - Óculo Grande XL - Electrónica - Mini LCD Display - Classe A+++AB -  Inox,GRANDES DOMÉSTICOS,MAQUINAS LAVAR ROUPA,MLR CARGA FRONTAL,sim
350032047197,Maq.Integ. Beko WITV 8712 XW0,47197,"495,00",73,BEKO,115,1400 RPM Variável - 8 Kg - Óculo Grande - Mini LCD - Variável - Classe A+++AB,GRANDES DOMÉSTICOS,ENCASTRE - MAQ.L.ROUPA,MAQ.LAVAR ROUPA,sim
350028048565,Placa Encast. Beko HII 64400 AT,48565,"325,00","12,7",BEKO,115,Placa 60 cm | 4 Indução Magnética | Touch Control | Timer,GRANDES DOMÉSTICOS,ENCASTRE - MESAS,DE INDUÇÃO,sim
355013059010,Frigorifico SBS Grundig GQN 21220 X,59010,"2 719,00",123,GRUNDIG,130,SBS | No Frost | 616 L / 526 L (375/151) | Ice Maker | Classe A++ | 1820 x 910 x 720 mm (A x L x P) | Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.AMERICANOS,sim
350033059508,Maquina Louça Integ. Grundig GNV 41835,59508,"830,00","48,4",GRUNDIG,115,14 Talheres | Mini LCD | 8 Programas | Classe A+++AA | Total integração,GRANDES DOMÉSTICOS,ENCASTRE - MAQ.LOUÇA,MAQ.LAVAR LOUÇA 60 Cm,sim
350065069208,Unidade Exterior Beko BEVCA 241,69208,"0,00",0,BEKO,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
350065069207,Unidade Interior Beko BEVCA 240,69207,"0,00",0,BEKO,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069553,Painel Superior Cassete 24000BTU PE-DA-B29,69553,"0,00","9,5",HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069565,Unidade Interior Hisense ACT52UR4SAA3,69565,"0,00",26,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069567,Unidade Interior Hisense AUC105UR4SGB3,69567,"0,00",36,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069566,Unidade Exterior Hisense AUW52U4SF3,69566,"0,00",49,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069568,Unidade Exterior Hisense AUW105U4SA3,69568,"0,00",80,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069658,Unidade Interior Hisense AST-09UW4SDJ10,69658,"169,00",11,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069659,Unidade Interior Hisense AST-12UW4SDJ10,69659,"176,00",11,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069660,Unidade Interior Hisense AST-18UW4SDJ10,69660,"0,00",14,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069661,Unidade Interior Hisense AST-24UW4SDJ10,69661,"0,00",16,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069572,Unidade Exterior Hisense AUW175U6SP3,69572,"0,00",80,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065060559,Ar Condicionado Wintair Multi (Unid.Ext.) WAMW4-28U4SAD1,60559,"1 199,00",77,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
RPG000,"LCD Grundig 43"" Vision 6 43 VLE 6735 BP",RPG000,"489,00","11,3",GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED 42""",sim
MMS000,"LCD Grundig 28"" Vision 5 28 VLE 5500 WG",MMS000,"289,00","4,4",GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED 27""",sim
350013046389,Combinado Beko RCNA 320E30 PT,46389,"549,00",86,BEKO,130,No Frost |320 L / 287 L (197/90) | 3 Gavetas | Classe A++ (250 Kwh/ano) | 1853  x  595 x 600 mm  (A x L x P ) | PVC Inox,GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,,sim
GMN1000,Aparador Cabelo Grundig MC 3140,GMN1000,"28,99","0,889",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,APARADORES,sim
350070048931,Kit para Máquinas Lavar/Secar Beko (60cm) 2985400100 Branco,48931,"28,00","0,5",BEKO,800,,ACESSÓRIOS E BATERIAS,ACESSÓRIOS E BATERIAS,ACESSÓRIOS,sim
GRR3550,Rádio Portátil Grundig WTR 2000 BT,GRR3550,"0,00","2,6",GRUNDIG,235,,IMAGEM E SOM,AUDIO PORTATIL,RADIOS PORTATEIS,sim
GMN3580,Alisador Cabelo Grundig HS 5032,GMN3580,"25,99","0,576",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,MODELADORES,sim
GMM9810,Alisador Cabelo Grundig HS 5732,GMM9810,"33,99","0,576",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,MODELADORES,sim
GMK5010,Aparador Cabelo Grundig MC 9542,GMK5010,"49,99","0,889",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,APARADORES,sim
MPH000,"LCD Grundig 28"" Vision 4 28 VLE 5500 BG",MPH000,"289,00","4,4",GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED 27""",sim
375065069662,Unidade Interior Hisense TG25YD02G,69662,"0,00",10,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069665,Unidade Exterior Hisense TG35YD02W,69665,"0,00",25,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069663,Unidade Exterior Hisense TG25YD02W,69663,"0,00",24,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069664,Unidade Interior Hisense TG35YD02G,69664,"0,00",10,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
350017048657,Fogão Gás Beko GM 15321 DX,48657,"675,00",71,BEKO,110,4 Gás | Forno Eléctico | Inox | 90 x 60 | Válvula Segurança,GRANDES DOMÉSTICOS,FOGÕES,FOGÕES C/GÁS,sim
GLR6513,Coluna Bluetooth Grundig GSB 910 Black,GLR6513,"0,00","1,7",GRUNDIG,210,"Barra de Som com 4 alto falantes, streaming de música a partir de telemóvel ou tablet via Bluetooth até 10 m de alcance, 2 x 20 W RMS, efeito de som3D, Subwoofer output, AUX input, Medidas: 99 x 9 x7 cm, Cor Branco.",IMAGEM E SOM,EQUIPAMENTOS AUDIO,OUTRO HI-FI,sim
GMN3690,Aparador Cabelo Grundig MT 6340,GMN3690,"0,00","0,889",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,APARADORES,sim
GML7820,Aparador Multi-funções Grundig MT 6742,GML7820,"0,00","0,784",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,APARADORES,sim
GMM3910,Aparador Cabelo Grundig MT 6030,GMM3910,"0,00","0,889",GRUNDIG,190,,PEQUENOS DOMÉSTICOS,ASSEIO PESSOAL,APARADORES,sim
RVK000,"LCD Grundig 55"" Vision 7 55 VLX 7810 BP",RVK000,"579,00",20,GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED+46""",sim
RVJ000,"LCD Grundig 49"" Vision 7 49 VLX 7810 BP",RVJ000,"479,00","7,9",GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED+46""",sim
RVH000,"LCD Grundig 43"" Vision 7 43 VLX 7810 BP",RVH000,"439,00",13,GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED 42""",sim
350013046839,Frigorifico Integ. Beko BSSA 200M2 S,46839,"314,00",33,BEKO,115,1 Porta | 200 L / 184 L (164/20) | Table Top| Classe A+ | 1210 x 540 x 545 mm (A x L x P),GRANDES DOMÉSTICOS,ENCASTRE - FRIO,FRIGORIFICOS,sim
350013046309,Frigorifico Beko RDSA 280K20 W,46309,"0,00",51,BEKO,130,2 Portas | 263 L / 259 L (210/49) | Classe A+  | 1598 x 540 x 600 mm (A x L x P),GRANDES DOMÉSTICOS,FRIGORIFICOS/COMBINADOS,FRIGORIF.2 PORTAS,sim
350070048932,Filtro Carbono Exaustor Beko (HC91845BX) 165730009,48932,"8,00","0,5",BEKO,800,,ACESSÓRIOS E BATERIAS,ACESSÓRIOS E BATERIAS,ACESSÓRIOS,sim
GDR1360,Leitor CD Grundig CDP 6600 Black/Silver,GDR1360,"37,00","0,6",GRUNDIG,235,,IMAGEM E SOM,AUDIO PORTATIL,LEITORES CD PORTÁTEIS,sim
375065069670,Unidade Interior Hisense DJ25YD00G,69670,"0,00","9,5",HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069671,Unidade Exterior Hisense DJ25YD00W,69671,"0,00",25,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069672,Unidade Interior Hisense DJ35VE00G,69672,"0,00",11,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069673,Unidade Exterior Hisense DJ35VE00W,69673,"0,00",30,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069674,Unidade Interior Hisense DJ50XA00G,69674,"0,00",14,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069675,Unidade Exterior Hisense DJ50XA00W,69675,"0,00",42,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069676,Unidade Interior Hisense DJ70BB0AG,69676,"0,00","15,5",HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069677,Unidade Exterior Hisense DJ70BB0AW,69677,"0,00",52,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069574,Unidade Exterior Hisense AUW140U6SP3,69574,"0,00",109,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069580,Unidade Interior Hisense AUD71UX4SLL3,69580,"0,00",37,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069581,Unidade Exterior Hisense AUW71U4SF3,69581,"0,00",57,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069582,Unidade Interior Hisense AUD105UX4SHH3,69582,"0,00",60,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069586,Unidade Interior Hisense AUV105UR4SB3,69586,"0,00",44,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
375065069587,Unidade Interior Hisense AUV175UR4SC3,69587,"0,00",56,HISENSE,105,,CLIMATIZAÇÃO,AR CONDICIONADO,AR COND.MULTI-SPLIT,sim
PPC000,"LCD Grundig 43"" Vision 6 43 VLE 6621 WP",PPC000,"439,00","11,3",GRUNDIG,250,,IMAGEM E SOM,TELEVISÃO,"TV LED 42""",sim
